File	chroma_stft_10_mean	chroma_stft_10_std	chroma_stft_11_mean	chroma_stft_11_std	chroma_stft_12_mean	chroma_stft_12_std	chroma_stft_1_mean	chroma_stft_1_std	chroma_stft_2_mean	chroma_stft_2_std	chroma_stft_3_mean	chroma_stft_3_std	chroma_stft_4_mean	chroma_stft_4_std	chroma_stft_5_mean	chroma_stft_5_std	chroma_stft_6_mean	chroma_stft_6_std	chroma_stft_7_mean	chroma_stft_7_std	chroma_stft_8_mean	chroma_stft_8_std	chroma_stft_9_mean	chroma_stft_9_std	mfcc_10_mean	mfcc_10_std	mfcc_11_mean	mfcc_11_std	mfcc_12_mean	mfcc_12_std	mfcc_1_std	mfcc_2_mean	mfcc_2_std	mfcc_3_mean	mfcc_3_std	mfcc_4_mean	mfcc_4_std	mfcc_5_mean	mfcc_5_std	mfcc_6_mean	mfcc_6_std	mfcc_7_mean	mfcc_7_std	mfcc_8_mean	mfcc_8_std	mfcc_9_mean	mfcc_9_std	rmse_mean	rmse_var	spectral_bandwidth_mean	spectral_bandwidth_var	spectral_centroid_var	spectral_contrast_mean	spectral_contrast_var	spectral_flatness_mean	spectral_flatness_var	spectral_rolloff_var	zero_cross_rate_mean	zero_cross_rate_std
pop_00072.wav	0.478504002094269	0.258746057748795	0.524082601070404	0.285416603088379	0.526924610137939	0.286908060312271	0.50336617231369	0.271864354610443	0.422356814146042	0.264954566955566	0.459082216024399	0.278257638216019	0.450104087591171	0.261477649211884	0.427117705345154	0.248817250132561	0.466368496417999	0.275824904441833	0.429845035076141	0.247393101453781	0.535032987594604	0.297535836696625	0.546572208404541	0.283148854970932	-0.940650939941406	8.02652263641357	-6.21224975585938	7.28133678436279	-2.97678971290588	6.81809568405151	46.41845703125	88.8260726928711	28.3843288421631	-20.2936820983887	17.131420135498	5.10130548477173	13.7096385955811	-2.91780209541321	10.9175186157227	-0.188180923461914	9.43649387359619	0.327481895685196	9.81837368011475	1.60432100296021	7.8841118812561	-2.25920557975769	7.23101377487183	0.234452232718468	0.0697761997580528	2559.52936234133	417.736160341099	634.389892213043	16.2146306697056	4.19125413413164	0.0643643364310265	0.055925689637661	1494.09913200063	0.131656422334559	0.0510417805484458
pop_00066.wav	0.352122366428375	0.284227907657623	0.320811569690704	0.275569468736649	0.312861621379852	0.26551952958107	0.359303206205368	0.319427669048309	0.339183658361435	0.276162356138229	0.403489381074905	0.344522684812546	0.366716712713242	0.279405117034912	0.421672701835632	0.31238779425621	0.437560081481934	0.325625091791153	0.283800780773163	0.222220480442047	0.310088366270065	0.262873619794846	0.341786295175552	0.270339906215668	10.6770572662354	10.3989381790161	-0.0126719754189253	8.92957305908203	3.48030877113342	9.13106060028076	60.3868637084961	79.0456619262695	28.7508087158203	42.7440223693848	25.0286560058594	16.0955390930176	14.5350322723389	15.2683610916138	13.1826162338257	10.7891483306885	12.1912612915039	13.3115835189819	11.2724361419678	3.68572902679443	9.85654258728027	4.92832660675049	10.0037860870361	0.243250131607056	0.0816517546772957	3219.14814804245	436.9323560298	953.593356158618	19.3623006854096	4.69144388059493	0.0314165651798248	0.0441454090178013	1982.23555967224	0.0997465623790635	0.0544008387510597
pop_00099.wav	0.370181530714035	0.312287867069244	0.337668359279633	0.264711976051331	0.446312874555588	0.336487621068954	0.355145394802094	0.280176997184753	0.386762887239456	0.339225172996521	0.281289219856262	0.264095306396484	0.309757113456726	0.263766646385193	0.419179141521454	0.348412036895752	0.293035686016083	0.236675694584846	0.358445674180984	0.31732115149498	0.334526032209396	0.256769835948944	0.434088826179504	0.32979017496109	8.1222505569458	9.89308071136475	-7.97763347625732	10.1407194137573	1.56591641902924	8.33048820495605	67.5506057739258	85.9436569213867	26.2393531799316	33.8869323730469	21.3845691680908	9.99251747131348	13.4758920669556	17.7014102935791	11.0264129638672	0.519052386283875	14.6225023269653	9.56548881530762	11.4242963790894	-5.2990083694458	13.4029188156128	4.17009401321411	9.89843273162842	0.138146042823792	0.0503287985920906	3222.69731921678	417.432499649079	916.797020455943	19.0919988262492	4.61315316471337	0.0300595965236425	0.0495354495942593	1970.74596903961	0.0960149144978715	0.0603899634714178
pop_00098.wav	0.46039804816246	0.342752754688263	0.38224196434021	0.270777970552444	0.477619051933289	0.322704523801804	0.486471503973007	0.339090526103973	0.365330725908279	0.266901284456253	0.420457571744919	0.329144328832626	0.394278168678284	0.286423206329346	0.427432596683502	0.326764076948166	0.272128462791443	0.250005513429642	0.300184726715088	0.256195217370987	0.417026847600937	0.319792777299881	0.388524115085602	0.29363164305687	7.25730991363525	9.01241779327393	-3.13071918487549	10.2273998260498	1.25376617908478	9.49412727355957	66.5470657348633	46.7103691101074	24.2870464324951	8.70817852020264	23.4923362731934	8.60412502288818	19.0033626556396	6.08618402481079	11.0442237854004	12.4252300262451	12.2296285629272	6.9588770866394	12.2193822860718	2.50684189796448	11.6458082199097	1.15930092334747	11.4266176223755	0.212939471006393	0.07502681016922	3134.28475166216	312.987673674784	820.191198504685	17.9878693763333	4.58749922876939	0.0993173345923424	0.0895875170826912	1169.85433863475	0.183105846676664	0.088114889256061
pop_00073.wav	0.464520961046219	0.307460576295853	0.370180040597916	0.237455517053604	0.433702170848846	0.322656452655792	0.343974024057388	0.240134105086327	0.477220892906189	0.299623847007751	0.461070090532303	0.296945512294769	0.382964879274368	0.266380488872528	0.430273324251175	0.295282810926437	0.360055655241013	0.231054410338402	0.595709621906281	0.332687646150589	0.406594961881638	0.255496948957443	0.354056984186172	0.224828168749809	5.00238561630249	9.33630466461182	-3.44981360435486	8.60712432861328	0.872556805610657	7.269690990448	55.0273666381836	54.2517547607422	23.1077365875244	20.9633102416992	20.5757617950439	13.0990791320801	13.0115242004395	9.72115325927734	10.3486299514771	6.01505184173584	11.0434112548828	10.7207851409912	9.92848014831543	6.10211944580078	8.2119140625	0.69426441192627	8.24131107330322	0.25980681180954	0.0961006730794907	3295.55378874605	333.396129451568	937.024679696114	17.7050958145485	4.30988275102324	0.0888242200016975	0.0820257142186165	1286.82520116749	0.161897358141447	0.0846100720012634
pop_00065.wav	0.377351880073547	0.31422945857048	0.396269828081131	0.340792626142502	0.293776720762253	0.259847372770309	0.352838814258575	0.326191276311874	0.23255230486393	0.232905238866806	0.237020492553711	0.238002046942711	0.236910954117775	0.241548255085945	0.288762539625168	0.265180796384811	0.450801312923431	0.374173730611801	0.394151866436005	0.303868442773819	0.497275859117508	0.35621702671051	0.390101909637451	0.308761596679688	1.57460272312164	9.58799076080322	-5.79335117340088	9.92379379272461	-5.08719062805176	8.10461139678955	69.6951370239258	85.5790939331055	27.9272575378418	3.51535749435425	17.3697624206543	16.3574695587158	16.9528923034668	2.20594453811646	15.4793863296509	5.98013210296631	11.1383113861084	-5.04575729370117	12.5773057937622	-3.96252393722534	9.40469264984131	-0.0961687341332436	10.9287118911743	0.133485361933708	0.0779589936137199	2683.94695691037	397.251541253531	760.187011729589	18.0809072170571	4.2456121324245	0.0341198332607746	0.0449193492531776	1586.51602184933	0.100143385376354	0.0602389896961963
pop_00071.wav	0.412508368492126	0.301342904567719	0.419094681739807	0.299079090356827	0.46444970369339	0.304430305957794	0.379315465688705	0.260757774114609	0.38749748468399	0.26263090968132	0.546887278556824	0.331052482128143	0.488410502672195	0.304708540439606	0.50351870059967	0.344820648431778	0.42649906873703	0.318129807710648	0.422582626342773	0.26148396730423	0.520949482917786	0.330240905284882	0.397179186344147	0.267819941043854	3.2196102142334	9.95803260803223	-3.9284553527832	9.89277458190918	1.59375035762787	9.30277156829834	52.1135177612305	37.496021270752	27.8765964508057	14.1213903427124	21.7773666381836	18.1803112030029	15.0078115463257	16.7827682495117	12.4261665344238	5.95809268951416	14.0265369415283	6.43240261077881	11.5027694702148	2.70820641517639	10.8450870513916	-0.447438538074493	10.2787046432495	0.191373363137245	0.0884222537279129	3271.66276227265	313.430238798242	1024.71847667798	16.9481799811383	4.36235865789014	0.111644886434078	0.106918901205063	1277.82862294702	0.191042306622485	0.115394187391049
pop_00059.wav	0.563792705535889	0.323545545339584	0.447366535663605	0.277999579906464	0.43070125579834	0.284121215343475	0.455385744571686	0.306679099798203	0.476115047931671	0.334963619709015	0.452749043703079	0.298912048339844	0.553459882736206	0.314784795045853	0.479941576719284	0.28654545545578	0.399732053279877	0.303592830896378	0.380566596984863	0.294900566339493	0.453004539012909	0.285868108272552	0.612731575965881	0.340438157320023	5.27180194854736	11.9408178329468	4.00119733810425	10.5460615158081	5.2712287902832	10.2064762115479	78.4360809326172	32.3649520874023	41.6338806152344	20.0772571563721	29.1519775390625	27.6334838867188	20.476806640625	16.2627735137939	14.8943853378296	5.31916379928589	14.5484647750854	13.481538772583	12.2927827835083	3.50322675704956	11.3194608688354	7.34414386749268	11.44056224823	0.251790016889572	0.123563192784786	3223.86746155753	468.562992121012	1448.28722736682	18.2791270870424	4.84287341333015	0.0667143389582634	0.0865848883986473	2116.71442201021	0.144787484278251	0.128352082109723
pop_00064.wav	0.480197876691818	0.315863996744156	0.513219475746155	0.375615417957306	0.383626729249954	0.307462275028229	0.323737472295761	0.311373382806778	0.230058416724205	0.242177724838257	0.254781305789948	0.263883799314499	0.313049137592316	0.286228209733963	0.264589041471481	0.249881818890572	0.212286531925201	0.2350013256073	0.250960797071457	0.228920996189117	0.410946786403656	0.336206048727036	0.520704448223114	0.366883307695389	5.63598537445068	11.786229133606	-9.3944091796875	12.8290519714355	-7.35953903198242	10.590404510498	96.3078384399414	34.3336563110352	38.4829864501953	-11.2824630737305	28.9363193511963	2.20040798187256	18.8223056793213	-4.85842514038086	13.9483556747437	-6.12773084640503	20.0230007171631	0.331077843904495	14.0267686843872	2.44018745422363	10.5867290496826	-8.17747020721436	16.909875869751	0.169026553630829	0.1109229773283	2886.66040080725	433.873558567603	1043.58025253183	18.3838582742929	5.23027505500871	0.0688879266381264	0.0597297735512257	1528.67714917885	0.205950001814048	0.111470076589873
pop_00048.wav	0.521404325962067	0.285329431295395	0.463626980781555	0.273585915565491	0.489216893911362	0.27163890004158	0.563432037830353	0.307008475065231	0.501130104064941	0.278923749923706	0.587911367416382	0.318714320659637	0.414621561765671	0.289502322673798	0.37255734205246	0.284360557794571	0.382928609848022	0.281351268291473	0.377101808786392	0.246571466326714	0.475667953491211	0.299365341663361	0.429648190736771	0.23902690410614	7.00407695770264	9.39941596984863	-0.692857801914215	7.64485120773315	1.72762036323547	8.18973255157471	53.3819274902344	47.7827453613281	21.9830360412598	13.4551563262939	20.8364963531494	2.2134268283844	13.1863803863525	13.2510461807251	11.7986392974854	9.13387489318848	9.02296447753906	14.4476537704468	9.67453289031982	0.873837113380432	9.31304264068604	9.45965576171875	9.18304347991943	0.156459897756577	0.0646911263465881	3426.21951977594	391.515646390263	1049.72940901151	16.7807926390662	4.17488801895062	0.0975390300154686	0.0746963396668434	1543.12040110006	0.210714523268189	0.0923164754298427
pop_00075.wav	0.388897508382797	0.301424503326416	0.402286022901535	0.284626215696335	0.492160350084305	0.343543142080307	0.410823613405228	0.287533283233643	0.470908343791962	0.326531767845154	0.478695571422577	0.343378394842148	0.385373622179031	0.264379978179932	0.415448129177094	0.336496442556381	0.339103192090988	0.227164953947067	0.46963107585907	0.334423065185547	0.333491265773773	0.238353967666626	0.325822472572327	0.251118391752243	10.0265216827393	9.15065574645996	-2.37509846687317	9.24036598205566	2.99451446533203	8.19270801544189	56.8877143859863	40.457462310791	25.775764465332	25.3545246124268	18.0651607513428	35.7682838439941	17.0927619934082	13.3831272125244	13.0166234970093	2.82136964797974	13.8009843826294	12.7595815658569	11.7058696746826	4.48354530334473	9.75275802612305	3.35718750953674	9.47038173675537	0.18560503423214	0.0923866704106331	3200.72085086473	313.477100221366	969.75272484293	18.9276331160325	4.90766721751548	0.069380097091198	0.0721708238124847	1273.77725670985	0.159240533692918	0.0982561769821358
pop_00049.wav	0.317739337682724	0.287779480218887	0.349952131509781	0.322126597166061	0.301099956035614	0.303658157587051	0.273009121417999	0.239737391471863	0.393356144428253	0.354047566652298	0.251880198717117	0.206191033124924	0.311009377241135	0.308217406272888	0.227289110422134	0.190965816378593	0.344278335571289	0.308756589889526	0.417682290077209	0.342590510845184	0.294831275939941	0.244074091315269	0.389990448951721	0.367193877696991	5.07882595062256	12.3477745056152	-11.5412101745605	10.878942489624	-3.62407064437866	10.9239616394043	72.9945907592773	105.925369262695	38.2880821228027	31.0606441497803	30.616231918335	22.2260551452637	19.6268348693848	12.8146104812622	15.3962087631226	-5.16697072982788	19.2100105285645	11.2371025085449	15.9938373565674	-2.10547184944153	14.9801406860352	-0.172493100166321	11.4586887359619	0.147445514798164	0.061382707208395	2579.96990909886	644.996991128345	1048.4513369928	20.3829145615313	5.19221599566613	0.0114819994196296	0.027067257091403	2565.88110093348	0.066140189628483	0.0613643111476875
pop_00077.wav	0.479656904935837	0.330932170152664	0.426218122243881	0.305898666381836	0.367325574159622	0.264502048492432	0.453954309225082	0.311958253383636	0.411135077476501	0.252245545387268	0.479266434907913	0.325839757919312	0.447348594665527	0.299186676740646	0.41131654381752	0.267205208539963	0.493596613407135	0.344554752111435	0.422974914312363	0.292216837406158	0.506307482719421	0.328348487615585	0.446206539869308	0.285801142454147	5.82529735565186	10.0071926116943	-1.12575817108154	8.94846820831299	3.11060643196106	8.49690055847168	70.9094467163086	40.3993072509766	30.6084594726562	17.5106620788574	22.2410144805908	13.4214715957642	16.2100257873535	13.2406005859375	11.7863178253174	7.44926500320435	10.8834638595581	18.1834583282471	11.1771221160889	2.72542762756348	8.97140789031982	4.33962774276733	8.48941802978516	0.231022715568542	0.127395540475845	3342.36441374612	329.402990661401	1137.71913814974	17.228048452569	4.8941895809497	0.118967108428478	0.10331366956234	1382.60336751614	0.213925766132933	0.116065572212447
pop_00063.wav	0.224105402827263	0.227043733000755	0.251719415187836	0.267715066671371	0.21807587146759	0.20445691049099	0.362325727939606	0.347673803567886	0.25152787566185	0.230616644024849	0.274086803197861	0.274305015802383	0.24303625524044	0.251691281795502	0.249234303832054	0.265713036060333	0.43704354763031	0.354746133089066	0.405416518449783	0.30629950761795	0.500586211681366	0.337080121040344	0.383474290370941	0.307132691144943	4.55111932754517	8.43084335327148	0.842729806900024	8.57500267028809	2.42460179328918	8.32517051696777	45.5511665344238	117.333930969238	24.4294910430908	-0.0722922682762146	17.2643165588379	10.2111215591431	14.457426071167	4.49017000198364	11.8938398361206	2.18886661529541	11.6753883361816	-3.63608455657959	10.2350206375122	3.37634038925171	10.5015707015991	1.73751938343048	8.91564464569092	0.126092463731766	0.035652719438076	2294.44446195302	457.009183431635	583.294041651343	19.2774722346291	4.02383165729186	0.0110844513401389	0.0151861282065511	1685.65501279144	0.0746465629837461	0.025637080539983
pop_00088.wav	0.511962115764618	0.326434642076492	0.405636817216873	0.278700917959213	0.380404084920883	0.287318527698517	0.366293102502823	0.264613330364227	0.437601387500763	0.265787541866302	0.571283638477325	0.329798638820648	0.444610089063644	0.282715082168579	0.416250705718994	0.293600916862488	0.402395159006119	0.297476559877396	0.428248584270477	0.292909294366837	0.427433639764786	0.311233878135681	0.385986506938934	0.275078654289246	1.13825297355652	9.84701728820801	-4.07128190994263	8.40951728820801	0.137361839413643	7.93417024612427	89.4102478027344	54.8820266723633	33.3706398010254	17.0618190765381	21.0875873565674	19.7645397186279	18.3090324401855	6.85283899307251	13.992018699646	2.77819108963013	16.0605792999268	11.8202362060547	12.5330381393433	1.20585596561432	11.1078109741211	7.93871545791626	9.69784832000732	0.234983056783676	0.130036860704422	3148.8098371442	419.06418852554	1150.70622729214	16.9898256722888	4.60729453413252	0.0949579998850822	0.10394037514925	1946.94335675105	0.17203410712558	0.105578468218366
pop_00089.wav	0.456934303045273	0.303875386714935	0.367387592792511	0.25061446428299	0.345245480537415	0.256966918706894	0.369955569505692	0.266913235187531	0.430966883897781	0.238417312502861	0.615097641944885	0.323653429746628	0.449115186929703	0.26437184214592	0.453932642936707	0.326020449399948	0.457471907138824	0.309405475854874	0.523627877235413	0.321808457374573	0.417092680931091	0.291374683380127	0.35866391658783	0.245261967182159	1.79528093338013	9.15817546844482	-3.03511905670166	9.95802116394043	1.93453907966614	9.15562629699707	89.3614044189453	55.5371894836426	34.9794311523438	19.1788597106934	25.1976127624512	24.4829616546631	18.0107097625732	4.03987741470337	12.8768444061279	1.54407739639282	16.7200336456299	6.96650075912476	12.4499034881592	-1.04611814022064	11.1821718215942	3.08286881446838	10.9947948455811	0.220549777150154	0.107746787369251	3070.35900663709	464.277586277524	1119.57889755193	17.6356265663116	4.90429487424253	0.0853610336780548	0.0909345969557762	1969.82022196632	0.16573822682856	0.0989164306544982
pop_00011.wav	0.433297157287598	0.403384059667587	0.236402288079262	0.268820106983185	0.114811025559902	0.161519557237625	0.173188224434853	0.268585175275803	0.14520551264286	0.177345395088196	0.279893070459366	0.344948023557663	0.0980482026934624	0.11315293610096	0.180958896875381	0.26586925983429	0.293632596731186	0.356540620326996	0.166075602173805	0.168853729963303	0.371224045753479	0.391580104827881	0.214818492531776	0.212437942624092	-8.76728820800781	9.47549629211426	-14.2606935501099	8.994140625	-5.50178337097168	9.74002075195312	52.616039276123	97.1096649169922	31.37331199646	0.406618654727936	20.7811832427979	-0.268955051898956	18.7454967498779	-10.4789934158325	14.1438512802124	-15.7413110733032	11.6261930465698	1.39064466953278	12.2535810470581	-17.8738059997559	12.9175176620483	-9.08908843994141	10.6401853561401	0.0557723268866539	0.035183422267437	2579.82549647967	457.485479087766	748.905964175413	21.7457563357119	4.8293769085575	0.0116478046402335	0.0248057395219803	1775.73914250461	0.0871253235052245	0.0534127003542455
pop_00005.wav	0.240620240569115	0.223889976739883	0.381698071956635	0.26829731464386	0.439953356981277	0.32151871919632	0.262434929609299	0.197094023227692	0.433912962675095	0.367073863744736	0.265660583972931	0.221732765436172	0.27792876958847	0.315953105688095	0.212594121694565	0.247296527028084	0.219876572489738	0.188378751277924	0.515766084194183	0.355075716972351	0.319871783256531	0.247012674808502	0.308761090040207	0.322207063436508	-1.87616038322449	11.1844120025635	-7.11999082565308	9.457594871521	-3.44179201126099	9.07744693756104	141.112121582031	90.0145568847656	21.3352375030518	-5.54134368896484	28.8468399047852	25.5954742431641	14.0192832946777	2.60115003585815	10.0688486099243	3.19225239753723	12.1759433746338	1.1311811208725	9.77011013031006	6.14371871948242	11.3341341018677	2.78937983512878	10.2377529144287	0.139538362622261	0.0772644206881523	2435.91838822391	445.022720955825	741.806484035439	19.8147307967702	5.00914238088487	0.0250180773437023	0.0257246550172567	1622.6129749381	0.106780533451045	0.0495382777944817
pop_00039.wav	0.384820938110352	0.289414137601852	0.377016454935074	0.278954565525055	0.482558488845825	0.349230855703354	0.39020824432373	0.305852353572845	0.344381123781204	0.299533694982529	0.314365565776825	0.257531136274338	0.425474286079407	0.307571202516556	0.446513205766678	0.33817657828331	0.326633960008621	0.274951875209808	0.344892412424088	0.312595427036285	0.315206557512283	0.255922555923462	0.457759469747543	0.342462688684464	10.3934469223022	9.63959693908691	-0.374400615692139	8.53530502319336	6.23076963424683	8.88507270812988	63.5633239746094	51.9200897216797	24.6882476806641	37.0040817260742	25.9127292633057	13.1163864135742	19.1967449188232	14.5900936126709	16.2475261688232	3.20762491226196	14.7826557159424	15.2974119186401	10.6388740539551	-0.779464781284332	10.6050271987915	7.24242353439331	9.7802734375	0.279705673456192	0.1036297082901	3509.58233841679	351.438270158574	1048.55638615148	19.0246378401576	4.52521477842404	0.0682907551527023	0.0709667503833771	1313.69033025221	0.187178006482198	0.103355701017261
pop_00038.wav	0.436210930347443	0.300172537565231	0.357317060232162	0.262525081634521	0.350600749254227	0.26147535443306	0.321005016565323	0.240085691213608	0.446989506483078	0.322385907173157	0.337163329124451	0.258323073387146	0.410211563110352	0.292535930871964	0.488928079605103	0.335707664489746	0.360720068216324	0.264836341142654	0.40493243932724	0.326937556266785	0.356434524059296	0.233796328306198	0.536596894264221	0.328077375888824	2.90167164802551	7.91235399246216	2.3270890712738	7.25179815292358	1.99431180953979	7.68951559066772	63.178840637207	59.2690849304199	23.5506591796875	-1.58340227603912	18.4969100952148	12.5705261230469	12.534592628479	8.75874519348145	11.0721769332886	3.9658682346344	10.0177373886108	2.04860329627991	8.29502010345459	4.23230075836182	8.91321468353271	4.98913192749023	8.39616680145264	0.221828266978264	0.0785315483808517	3014.38390461462	340.251963270917	866.633008368091	17.7136697738801	4.92804548410766	0.0883795917034149	0.0800108909606934	1467.35955966164	0.146523301446401	0.0745264243282412
pop_00004.wav	0.476177662611008	0.304519534111023	0.358715862035751	0.262682765722275	0.391045331954956	0.303507000207901	0.380201399326324	0.294412881135941	0.35776287317276	0.25036233663559	0.426938891410828	0.32003054022789	0.333432823419571	0.246713623404503	0.395821124315262	0.310966044664383	0.32695597410202	0.262870728969574	0.349467784166336	0.279123485088348	0.393611460924149	0.29423400759697	0.422531992197037	0.29285603761673	5.86544704437256	7.06582117080688	-3.50552678108215	6.00643110275269	-0.638733208179474	6.20994186401367	35.7358551025391	83.2416687011719	22.3146190643311	5.04696035385132	19.5000381469727	16.3707885742188	13.1281261444092	9.40253925323486	10.1900358200073	-0.562918365001678	11.5065517425537	4.05151319503784	8.79837036132812	6.20960187911987	6.9752254486084	9.12219524383545	7.14541816711426	0.211165443062782	0.0506715588271618	2861.41054130412	386.581704773006	847.564012824459	18.3154969312149	4.69669206275181	0.0466414019465446	0.046078085899353	1644.1494547891	0.123763046028444	0.0714107617571749
pop_00010.wav	0.483001410961151	0.367843151092529	0.334559053182602	0.255122005939484	0.347115844488144	0.290428936481476	0.309013962745667	0.245139077305794	0.419095873832703	0.328662395477295	0.317577451467514	0.287363648414612	0.317932963371277	0.20018182694912	0.495451331138611	0.306604295969009	0.381590604782104	0.250408262014389	0.407942175865173	0.35553640127182	0.320927679538727	0.257789522409439	0.401537716388702	0.289248198270798	0.618813812732697	8.25698852539062	0.339400380849838	7.91554069519043	3.8250777721405	7.48718214035034	68.3127288818359	103.09619140625	33.3973236083984	10.9099702835083	16.2189159393311	34.3489265441895	16.0196437835693	22.3436508178711	11.1438064575195	17.8683815002441	11.3114080429077	6.80713939666748	10.4650182723999	6.33368301391602	8.05587387084961	5.4886531829834	7.34858417510986	0.183980077505112	0.0564023889601231	2421.11067708628	571.057872222949	872.278460869709	20.0990061301425	4.85102093341116	0.0166718177497387	0.0322959646582603	2008.35838761393	0.0662172866679567	0.0472519981968299
